1,0.6,0.596111,0.592768,0.576699,0.571577,0.569328,0.559591,0.552944,0.554062,0.546528,0.54524,0.540828,0.550002,0.544955,0.546314,0.542289,0.545288,0.533372,0.529552,0.52807,0.526956,0.518398,0.516554,0.519298,0.516728,0.504742,0.504146,0.498005,0.491825,0.484871,0.480348,0.47929,0.47806,0.470332,0.475511,0.473043,0.466506,0.454928,0.443572,0.44911,0.448091,0.447784,0.44639,0.442277,0.449285,0.439266,0.430264,0.424889,0.416074,0.410953,0.401338,0.391913,0.382325,0.382003,0.368828,0.360297,0.357939,0.356054,0.358272,0.36129,0.347637,0.350749,0.344694,0.339821,0.34126,0.342057,0.340604,0.343588,0.343898,0.339516,0.332725,0.328039,0.321783,0.317198,0.316688,0.318805,0.325434,0.328374,0.323195,0.309814,0.30807,0.304635,0.305793,0.296397,0.296379,0.278709,0.284291,0.272822,0.268603,0.265384,0.260849,0.259894,0.257259,0.256252,0.250603,0.254147,0.263288,0.264445,0.258436,0.254173,0.251093,0.243592,0.243013,0.22938,0.230658,0.235688,0.234372,0.225296,0.221852,0.213498,0.206254,0.204065,0.197185,0.196351,0.194684,0.194176,0.190141,0.191672,0.185172,0.178555,0.165554,0.168093,0.164188,0.155982,0.152289,0.153796,0.158199,0.149045,0.149955,0.146494,0.143063,0.139742,0.132726,0.138513,0.134064,0.122324,0.120946,0.126094,0.119483,0.118499,0.114184,0.115717,0.113386,0.11024,0.110835,0.10747,0.096258,0.091101,0.080985,0.076902,0.082705,0.078905,0.07567,0.073205,0.070456,0.061757,0.063756,0.058168,0.054825,0.051995,0.037629,0.037798,0.037531,0.039078,0.040726,0.035405,0.034138,0.038196,0.034672,0.037671,0.034763,0.035013,0.029534,0.0295,0.030665,0.040079,0.032877,0.037268,0.030762,0.038433,0.038203,0.0372,0.033014,0.028711,0.035083,0.041181,0.040614,0.034999,0.03386,0.038511,0.0368,0.026786,0.03171,0.025145,0.024293,0.021052,0.017495,0.025768,0.026912,0.027698,0.032845,0.038104,0.038232,0.034862,0.030658,0.03278,0.0295,0.027385,0.036299,0.043936,0.045334,0.041653,0.033595,0.026497,0.027193,0.029697,0.027668,0.032358,0.037528,0.039349,0.045029,0.04427,0.045224,0.03949,0.035122,0.03647,0.032444,0.024857,0.018842,0.014038,0.014831,0.019433,0.024309,0.018724,0.0206,0.020662,0.02068,0.013377,0.023091,0.02591,0.025715,0.02456,0.021964,0.020224,0.025384,0.01689,0.014167,0.017726,0.016642,0.019461,0.014316,0.012314,0.017771,0.01319,0.001548,-0.000824,-0.002105,-0.004196,0.002323,0.005383,0.003657,0.009868,0.005146,0.010594,0.005237,0.006949,0.008992,0.011809,0.005802,0.006702,0.005661,0.003036,-0.0005,0.002692,0.004787,0.00398,0.005122,0.007805,0.007252,0.005125,0.006479,0.003165,0.001682,-0.002308,-0.002953,-0.002752,0.001191,0.00995,0.018468,0.012142,0.011546,0.010411,0.006585,0.003836,-0.002011,-0.005332,-0.008223,-0.010814,-0.021306,-0.025399,-0.035374,-0.030255,-0.023896,-0.022264,-0.015686,-0.011959,-0.009221,-0.012161,-0.024655,-0.024496,-0.021239,-0.031868,-0.027799,-0.03195,-0.026755,-0.030173,-0.033847,-0.032013,-0.033608,-0.021571,-0.025984,-0.021966,-0.025971,-0.026939,-0.034511,-0.033353,-0.036314,-0.041032,-0.047165,-0.044635,-0.039038,-0.036505,-0.02493,-0.021889,-0.016734,-0.012811,-0.009718,-0.006362,-0.007334,-0.000085,0.00051,0.008274,0.004315,0.000752,-0.000509,0.000312,-0.013667,-0.028259,-0.034546,-0.035739,-0.033685,-0.035243,-0.034404,-0.037499,-0.037276,-0.040348,-0.044806,-0.040966,-0.039475,-0.047533,-0.056597,-0.064385,-0.062739,-0.057662,-0.057753,-0.051269,-0.049364,-0.040408,-0.045804,-0.053422,-0.050008,-0.053213,-0.048903,-0.052347,-0.051646,-0.044748,-0.045615,-0.043755,-0.04273,-0.045459,-0.04727,-0.045412,-0.055752,-0.052541,-0.039593,-0.040334,-0.030369,-0.036943,-0.03427,-0.033194,-0.03652,-0.033322,-0.030159,-0.031704,-0.027963,-0.035729,-0.034651,-0.035238,-0.045854,-0.044649,-0.043347,-0.047914,-0.046915,-0.043774,-0.043838,-0.032515,-0.030055,-0.02457,-0.024208,-0.032272,-0.029131,-0.027477,-0.031214,-0.024576,-0.023755,-0.032304,-0.032321,-0.018985,-0.01126,-0.015951,-0.024977,-0.031431,-0.02295,-0.023875,-0.036889,-0.033988,-0.024389,-0.010955,-0.023338,-0.023647,-0.017927,-0.024258,-0.021054,-0.018541,-0.023365,-0.019418,-0.010951,-0.008817,-0.012388,-0.005653,-0.003414,-0.005407,-0.000316,-0.007023,-0.00951,-0.011338,-0.012832,-0.01321,-0.010924,-0.003225,-0.011004,-0.007872,-0.010765,-0.001421,-0.00572,-0.004143,-0.010841,-0.010399,-0.009604,-0.016408,-0.00909,-0.009714,-0.00947,-0.010263,-0.001136,-0.005103,-0.000296,-0.008798,-0.00591,-0.007277,-0.015387,-0.014727,-0.014234,-0.004939,-0.004101,-0.003535,-0.000188,-0.003338,-0.004454,0.003092,0.002689,0.003287,-0.002942,0.003909,0.001477,-0.006044,-0.003779,-0.006624,-0.010715,-0.001778,0.003733,0.006049,0.015617,0.015119,0.021498,0.021104,0.016633,0.025719,0.028931,0.037914,0.038921,0.032345,0.03442,0.023014,0.020394,0.020113,0.015022,0.016112,0.024634,0.027326,0.024368,0.023276,0.018707,0.023642,0.0204,0.017569,0.014185,0.00823,0.005338,0.011459,0.008841,0.005364,0.006387,0.001209,0.006157,0.009965,0.011703,0.009868,0.010497,0.005842,0.012562,0.017384,0.012699,0.010597,0.004345,0.001732,-0.00123,0.001849,0.004117,-0.006059,-0.004805,-0.003416,-0.005216,0.003304,0.002069,0.004366,0.004543,0.000359,0.007743,0.005129,0.008793,0.005423,-0.002661,-0.006667,-0.014093,-0.015922,-0.022441,-0.010871,-0.013686,-0.017362,-0.014866,-0.017429,-0.021118,-0.015773,-0.015185,-0.015935,-0.014899,-0.010303,-0.011096,-0.00854,-0.003382,-0.005866,-0.014899,-0.024162,-0.012159,-0.00306,0.000917,0.004279,0.003667,0.007931,0.001609,-0.000468,0.002281,0.004459,0.00273,0.005553,0.004865,0.008054,0.01614,0.015807,0.004832,0.001016,0.008496,0.008852,0.009342,0.01251,0.007024,0.01104,0.013786,0.020854,0.013822,0.015205,0.0247,0.034415,0.030309,0.031777,0.028689,0.029565,0.034471,0.033563,0.038923,0.036241,0.035128,0.0291,0.024489,0.032618,0.041426,0.036514,0.031479,0.03719,0.045886,0.037444,0.033368,0.029943,0.025972,0.026319,0.018619,0.016378,0.014535,0.017049,0.009986,0.003098,0.014058,0.012544,0.026051,0.027114,0.023888,0.019772,0.013003,0.005837,0.006602,0.000558,-0.001772,0.003777,0.000642,0.003914,0.010203,0.01112,0.016585,0.017766,0.025527,0.021273,0.025396,0.018826,0.01821,0.015643,0.009869,0.009345,0.012982,0.01474,0.016281,0.008359,0.014055,0.009303,0.007114,0.014644,0.012464,0.011938,0.009125,0.001944,-0.002064,-0.005954,-0.013985,-0.014767,-0.014688,-0.009383,-0.012095,-0.011562,-0.01004,-0.018522,-0.019041,-0.023673,-0.015193,-0.022129,-0.023601,-0.019618,-0.018486,-0.016906,-0.015374,-0.023252,-0.032563,-0.02597,-0.026383,-0.023898,-0.016886,-0.019223,-0.012989,-0.007441,-0.007375,0.000495,0.001821,0.010322,0.015077,0.014571,0.01419,0.005278,0.002673,-0.000689,-0.008582,-0.008876,-0.01814,-0.022656,-0.01729,-0.022423,-0.011015,-0.018289,-0.026737,-0.033402,-0.029543,-0.027792,-0.021966,-0.026303,-0.024543,-0.018767,-0.020737,-0.01839,-0.015954,-0.013958,-0.0109,-0.011612,-0.020367,-0.019098,-0.023259,-0.020224,-0.023052,-0.021044,-0.020816,-0.023843,-0.015855,-0.021477,-0.013495,-0.009295,-0.006133,-0.004658,-0.010607,-0.008527,-0.009863,-0.010903,-0.010939,-0.010247,-0.015124,-0.014156,-0.020891,-0.022797,-0.009106,-0.017464,-0.017569,-0.013946,-0.013387,-0.0087,-0.018411,-0.007093,0.002458,0.006458,0.007551,0.006172,0.007849,-0.005067,-0.013703,-0.00623,-0.005474,-0.001437,-0.00511,-0.005957,-0.004279,-0.001805,-0.001415,-0.006172,0.007698,0.003284,-0.001914,-0.00265,-0.00442,-0.001487,-0.004245,-0.001997,-0.003798,0.002347,0.000013,-0.000345,0.006251,0.005788,0.00291,0.003095,0.00124,0.005966,-0.001635,-0.013145,-0.01913,-0.012378,-0.014091,-0.017985,-0.022695,-0.025964,-0.017147,-0.025799,-0.029421,-0.021278,-0.022722,-0.00391,-0.012293,-0.009436,-0.007656,-0.016036,-0.009401,-0.014463,-0.024465,-0.026208,-0.033026,-0.030629,-0.033792,-0.033672,-0.037061,-0.040853,-0.044538,-0.042684,-0.03949,-0.04166,-0.038885,-0.036812,-0.03616,-0.035211,-0.033625,-0.036103,-0.040623,-0.035083,-0.030046,-0.032331,-0.02033,-0.015162,-0.02683,-0.023411,-0.0261,-0.024633,-0.028394,-0.031327,-0.033355,-0.035134,-0.035047,-0.030929,-0.024301,-0.007547,-0.007665,-0.005352,-0.006064,-0.001269,-0.003331,-0.007187,-0.003589,-0.000299,-0.008804,-0.011348,-0.017751,-0.010173,-0.00647,0.00045,-0.000202,0.000081,0.003552,-0.007795,-0.008043,-0.008579,-0.013543,-0.022727,-0.015764,-0.012229,-0.008865,-0.008479,-0.005236,-0.020272,-0.02288,-0.027748,-0.028963,-0.024223,-0.023733,-0.018789,-0.019657,-0.023883,-0.02698,-0.017688,-0.021042,-0.021011,-0.022194,-0.019238,-0.025022,-0.025351,-0.018898,-0.018808,-0.009893,-0.006918,-0.001646,-0.001271,0.003531,0.000479,-0.001461,-0.007262,-0.004121,-0.004112,-0.001841,0.002481,0.002741,0.001938,-0.001402,0.00514,0.009227,0.006805,0.006667,-0.000514,0.01157,0.010712,0.009132,0.007591,0.00053,-0.007686,-0.011001,-0.014008,-0.009239,-0.014496,-0.01184,-0.018019,-0.018873,-0.013846,-0.005461,-0.002848,-0.002351,-0.005119,-0.008965,-0.013149,-0.015275,-0.010019,-0.012931,-0.018082,-0.015233,-0.019668,-0.017255,-0.020029,-0.024579,-0.026215,-0.02518,-0.030192,-0.036879,-0.037673,-0.034793,-0.02819,-0.025323,-0.018695,-0.015584,-0.009517,-0.00756,0.003094,-0.001718,0.004063,0.006861,0.005064,0.002424,0.006181,0.002684,0.010908,0.006156,0.006347,0.009271,0.015378,0.016076,0.013625,0.009817,0.009674,0.006924,0.004499,0.002327,0.001902,-0.001823,0.001149,0.001918,0.004943,0.00836,0.00208,0.003048,0.000046,0.001529,0.0005,-0.010526,-0.007674,-0.00301,-0.000759,-0.00402,-0.002136,-0.001761,-0.003013,-0.011702,-0.004225,-0.007645,-0.000028,0.005183,0.003073,0.001564,-0.003407,0.005029,0.000023,-0.004656,-0.002995,-0.006637,-0.008544,-0.009187,-0.00834,-0.013575,-0.014783,-0.019773,-0.012583,-0.01492,-0.016612,-0.010396,-0.013326,-0.012195,-0.011561,-0.01982,-0.011097,-0.004932,0.002289,0.002981,0.007919,0.004293,0.007217,0.007555,0.010772,0.014528,0.017021,0.023159,0.022233,0.023182,0.023805,0.020922,0.00329,0.006473,0.011429,0.01757,0.018808,0.018496,0.015438,0.01319,0.016346,0.00941,0.011597,0.003695,0.008535,0.000063,0.002668,0.009933,0.010437,0.002963,0.016122,0.0207,0.02206,0.016444,0.025418,0.024555,0.026109,0.02185,0.024173,0.018196,0.020048,0.019671,0.014186,0.012568,0.01517,0.019751,0.021568,0.010303,0.009507,0.010056,0.014799,0.016691,0.014634,0.018431,0.017611,0.017296,0.014437,0.005535,0.00279,0.006253,0.012087,0.022364,0.019723,0.017592,0.01174,0.009409,0.003331,0.001348,-0.000341,0.007514,0.009271,0.011408,0.013437,0.019003,0.017357,0.0163,0.018245,0.018785,0.013297,0.012771,0.008281,0.00304,0.003446,0.000103,0.007589,0.004637,0.003782,0.002256,0.004147,-0.002804,-0.001525,-0.00464,0.00758,0.013981,0.015235,0.007669,0.008479,0.006625,0.003401,0.001663,-0.00242,0.003153,0.009467,0.016894,0.015642,0.008088,0.01244,0.01194,0.012663,0.008361,0.014047,0.013517,0.013996,0.013599,0.019075,0.020103,0.01601,0.014274,0.011734,0.013747,0.011694,0.015135,0.011516,0.014373,0.008539,0.008417,0.01517,0.017506,0.023715,0.023085,0.018467,0.0154,0.019089,0.018272,0.013559,0.013713,0.014221,0.006635,0.001555,0.001571,0.00643,0.0011,-0.002183,-0.003564,0.003274,0.011483,0.014631,0.013116,0.013638,0.015006,0.009256,0.01159,0.004608,0.009913,0.01206,0.006036,0.007413,-0.0016,0.003618,-0.001674,0.003964,-0.001897,0.000589,0.003568,0.003266,0.007098,0.008572,0.010096,0.003412,0.008492,0.011113,0.01375,0.016891,0.00587,0.006562,0.007291,0.002941,0.00289,-0.000164,-0.008986,-0.002146,0.003493,0.005172,0.004206,0.010249,0.017862,0.019585,0.017602,0.017057,0.015808,0.009757,0.012084,0.015308,0.013388,0.011398,0.017706,0.020526,0.022714,0.013994,0.010406,0.011876,0.01315,0.007747,0.011497,0.007496,-0.001561,-0.007405,-0.00428,-0.012045,-0.006463,-0.004742,-0.008513,-0.009494,-0.010358,-0.017277,-0.022205,-0.018759,-0.012696,-0.000113,0.006949,0.004143,0.011424,0.008347,0.003604,0.000543,-0.001416,-0.002137,0.000847,-0.005198,-0.010157,-0.011136,-0.016229,-0.018068,-0.02078,-0.013027,-0.009997,-0.010057,-0.011983,-0.003065,-0.010635,-0.009628,-0.015964,-0.020497,-0.025822,-0.028581,-0.026684,-0.010649,-0.012147,-0.012173,-0.010605,-0.017771,-0.012944,-0.015877,-0.022426,-0.029874,-0.020776,-0.020463,-0.024837,-0.021732,-0.018131,-0.013329,-0.010011,-0.009323,-0.010144,-0.015082,-0.016076,-0.023686,-0.033496,-0.02738,-0.0324,-0.024417,-0.022337,-0.022338,-0.022102,-0.022955,-0.0314,-0.027833,-0.038509,-0.036798,-0.037324,-0.031319,-0.029136,-0.027229,-0.025634,-0.022387,-0.020388,-0.023269,-0.025556,-0.028716,-0.022538,-0.015523,-0.010005,-0.00642,-0.002839,-0.002201,-0.001722,-0.001459,-0.001322,-0.00264,-0.003565,-0.006586,-0.006867,-0.006136,-0.005935,-0.004789,-0.00983,-0.008751,-0.006099,-0.003655,-0.013189,-0.008259,-0.003352,-0.007659,-0.006583,-0.001401,-0.006493,0.004238,0.011159,0.013409,0.008415,0.011758,0.016554,0.020995,0.023803,0.02231,0.031986,0.027057,0.025825,0.02829,0.025193,0.023832,0.01844,0.014064,0.012331,0.004374,-0.001118,0.001276,-0.000952,-0.006448,-0.013574,-0.007143,-0.009842,-0.011196,-0.005466,-0.009301,-0.0113,-0.009373,-0.006081,-0.006118,-0.007285,-0.003038,-0.011733,-0.00912,-0.015037,-0.006411,-0.003343,-0.009935,-0.010599,-0.006432,-0.002013,-0.001303,-0.003909,0.003116,0.0075,0.010352,0.020279,0.008061,-0.000752,0.000156,0.000931,-0.005342,-0.005153,-0.005293,-0.000489,-0.003193,-0.006042,0.003478,0.012569,0.017795,0.014895,0.029264,0.027502,0.017571,0.014151,0.009977,0.003115,0.00839,0.00762,0.001638,-0.000361,0.004712,0.001816,0.000497,-0.002465,-0.009525,-0.005321,-0.010118,-0.010691,-0.007005,-0.003599,-0.002708,-0.010243,-0.01028,-0.010698,-0.014637,-0.00977,-0.01459,-0.015831,-0.014774,-0.020885,-0.015804,-0.00941,-0.001748,-0.002821,-0.010455,-0.007715,-0.008613,0.000991,0.001125,-0.005618,-0.004008,-0.002851,-0.00249,-0.009564,-0.00775,-0.006696,-0.001001,-0.009519,-0.01999,-0.018157,-0.012827,-0.017275,-0.002396,-0.001612,-0.009975,-0.012397,-0.014267,-0.008023,-0.00346,-0.005335,-0.004766,0.006158,0.017519,0.009705,0.005748,0.005063,0.003702,0.012414,0.015525,0.015866,0.029427,0.025014,0.016514,0.011516,0.004953,0.000078,0.004627,0.006033,-0.006908,0.00263,0.00605,0.003773,0.007196,0.00576,0.006029,0.00886,-0.00011,0.005375,-0.000037,0.001235,-0.004611,0.003503
